amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
1878.2,card,high_risk_fraud,2,0.3,5,15,0,1,False,0,0
2377.93,upi,card_expired,2,4.9,8,16,10,0,True,0,1
897.79,card,insufficient_funds,2,0.5,25,18,3,2,False,0,0
1863.06,card,bank_outage,1,1.2,8,18,7,1,True,0,1
13826.82,card,card_expired,3,0.9,9,17,3,0,False,1,0
4818.43,subscription_mandate,high_risk_fraud,2,10.1,18,18,5,2,True,1,0
953.23,card,insufficient_funds,1,1.1,1,10,8,0,True,0,1
10596.7,netbanking,network_timeout,1,0.1,11,13,8,3,True,0,1
3463.74,upi,insufficient_funds,1,0.2,17,19,3,0,False,0,0
5153.25,upi,network_timeout,1,0.6,21,16,3,1,False,0,1
3795.14,upi,network_timeout,2,0.1,8,17,3,1,False,0,0
3560.95,netbanking,network_timeout,2,0.4,7,12,11,0,True,0,1
404.26,card,authentication_failed,4,0.3,20,13,5,0,False,0,1
6609.5,card,network_timeout,4,2.2,9,8,5,0,True,1,0
320.89,upi,insufficient_funds,1,0.2,14,16,4,2,False,1,1
6089.91,card,insufficient_funds,1,2.8,30,15,12,0,False,1,1
2669.4,card,insufficient_funds,1,1.2,3,22,12,0,True,0,1
5176.67,card,card_expired,4,1.6,28,13,6,1,False,0,0
2814.56,card,insufficient_funds,1,3.6,28,13,16,0,False,1,1
6244.0,card,network_timeout,1,1.9,31,13,23,0,True,1,1
2476.33,card,network_timeout,2,4.7,8,19,2,1,False,0,1
3142.69,subscription_mandate,high_risk_fraud,1,1.1,14,14,5,2,True,1,0
3513.21,card,card_expired,2,0.4,1,13,1,1,False,0,1
13237.09,subscription_mandate,network_timeout,3,5.1,13,10,8,0,False,1,0
4189.13,subscription_mandate,network_timeout,2,0.6,19,23,8,0,True,1,1
746.08,card,high_risk_fraud,1,5.8,25,16,6,1,True,1,0
1469.12,upi,network_timeout,1,1.4,26,8,8,0,True,0,1
4180.57,upi,insufficient_funds,1,0.9,6,8,5,1,True,0,1
7583.81,upi,insufficient_funds,1,3.2,16,14,2,1,False,0,0
1274.16,card,high_risk_fraud,1,0.6,1,16,17,0,False,0,0
18322.59,card,network_timeout,1,3.0,27,11,13,1,True,0,1
2858.47,card,network_timeout,1,0.5,25,1,3,0,False,0,1
3563.54,upi,network_timeout,1,0.6,3,15,13,1,True,0,1
789.45,subscription_mandate,network_timeout,1,0.1,28,8,4,1,True,1,1
6660.36,upi,network_timeout,1,1.7,9,14,6,1,False,0,1
1634.01,upi,authentication_failed,1,1.9,26,20,3,0,False,0,1
1247.26,subscription_mandate,authentication_failed,2,0.9,20,13,7,1,True,1,1
1834.5,upi,card_expired,1,5.6,21,9,3,1,False,1,1
8471.81,card,insufficient_funds,1,3.5,24,14,4,0,False,1,1
3711.41,netbanking,insufficient_funds,2,5.3,8,7,2,1,False,0,1
1096.44,card,card_expired,2,2.4,3,18,0,1,False,0,0
1514.22,card,network_timeout,3,3.0,24,13,11,0,False,0,0
8678.55,upi,network_timeout,2,2.3,19,11,10,1,True,0,1
1972.89,subscription_mandate,card_expired,2,5.8,20,14,0,0,False,1,0
4041.5,card,insufficient_funds,3,2.6,24,9,13,0,True,0,1
5037.34,upi,card_expired,3,1.4,24,11,9,1,True,0,0
112.52,card,network_timeout,2,2.6,4,11,15,0,True,0,1
7615.58,card,bank_outage,2,2.4,5,15,6,0,True,0,1
1133.29,card,insufficient_funds,2,3.6,5,15,8,1,True,0,0
1764.23,upi,card_expired,1,2.5,12,8,3,0,False,0,0
9753.56,netbanking,bank_outage,4,1.1,16,19,3,2,False,0,0
8975.31,card,card_expired,1,0.0,22,10,14,1,False,0,1
3802.83,card,network_timeout,1,0.2,14,19,6,1,False,0,0
4701.3,card,authentication_failed,1,1.8,2,11,5,1,False,0,1
5885.02,card,insufficient_funds,2,0.2,14,13,3,1,False,0,1
8840.49,upi,insufficient_funds,1,1.2,17,13,7,1,True,0,1
9913.74,upi,card_expired,2,2.5,27,16,12,2,False,0,0
2689.02,upi,insufficient_funds,1,4.4,9,10,7,1,False,0,1
1256.89,card,card_expired,1,0.3,3,16,4,0,False,0,0
1939.84,upi,insufficient_funds,3,0.6,17,12,1,0,False,1,0
2736.62,card,insufficient_funds,1,0.9,23,17,8,1,False,0,0
2326.78,card,network_timeout,2,0.8,16,14,8,1,False,0,1
981.42,subscription_mandate,insufficient_funds,3,2.2,26,18,5,0,True,1,1
3615.97,upi,network_timeout,1,1.3,9,19,18,0,False,0,1
595.26,subscription_mandate,insufficient_funds,1,5.8,12,12,9,2,True,1,1
2635.55,subscription_mandate,insufficient_funds,1,6.3,31,9,2,0,False,1,1
2792.1,upi,insufficient_funds,1,3.8,22,6,1,2,False,0,0
2707.33,subscription_mandate,insufficient_funds,2,1.0,27,11,10,0,True,1,1
5250.58,card,card_expired,1,5.5,19,14,6,2,True,0,1
4659.88,card,network_timeout,1,2.8,8,17,3,1,False,0,1
18041.15,card,authentication_failed,2,0.7,9,16,8,1,True,0,1
1531.59,card,insufficient_funds,2,1.0,7,9,3,0,False,0,1
3138.18,card,insufficient_funds,1,3.0,16,13,8,0,True,0,1
2962.28,card,insufficient_funds,1,5.9,12,18,7,0,True,0,0
2839.46,upi,network_timeout,1,1.2,2,18,8,1,True,1,1
781.83,upi,insufficient_funds,1,1.0,12,15,5,0,True,0,1
841.24,upi,insufficient_funds,1,1.3,26,8,2,1,False,0,1
2454.85,card,authentication_failed,2,0.9,18,12,9,3,True,0,0
590.93,upi,authentication_failed,3,0.2,2,0,3,1,False,0,0
1806.62,card,bank_outage,1,6.3,13,16,6,1,False,0,1
1362.69,card,insufficient_funds,1,0.4,10,11,7,1,True,1,0
1866.5,card,card_expired,1,0.4,2,9,15,0,True,1,1
6762.14,card,insufficient_funds,2,1.7,13,10,22,0,False,1,1
924.73,card,bank_outage,2,0.4,13,0,4,2,True,0,1
5339.14,netbanking,network_timeout,2,1.1,16,19,6,0,True,0,1
1459.49,upi,insufficient_funds,1,6.1,23,0,2,0,False,0,1
1632.59,upi,authentication_failed,1,0.8,17,11,16,0,True,0,1
3710.76,card,card_expired,3,2.9,8,15,2,1,False,0,0
1906.96,netbanking,network_timeout,1,2.1,19,18,5,2,False,0,0
1093.11,upi,insufficient_funds,1,0.3,6,21,7,0,False,0,0
1748.91,card,card_expired,1,1.2,29,10,9,0,True,1,1
493.26,upi,insufficient_funds,2,2.7,19,0,5,0,False,0,1
3439.45,upi,network_timeout,1,1.8,15,17,8,0,True,0,1
149.66,card,insufficient_funds,2,0.0,9,13,5,0,True,0,1
5427.41,card,insufficient_funds,1,2.7,21,12,10,2,True,1,1
4246.01,upi,network_timeout,2,0.2,4,17,5,1,True,0,0
10314.35,card,network_timeout,2,0.5,3,23,2,1,False,0,1
17393.81,card,bank_outage,2,1.9,19,10,11,1,True,0,1
5665.75,card,bank_outage,1,2.2,27,15,7,0,True,1,1
1387.61,subscription_mandate,bank_outage,1,2.7,28,15,4,1,True,1,1
17246.42,card,bank_outage,2,5.3,11,15,3,1,False,1,1
833.36,card,insufficient_funds,1,1.8,19,14,2,0,False,1,1
440.35,card,insufficient_funds,1,3.0,19,22,3,0,False,1,1
12928.86,subscription_mandate,card_expired,3,7.0,10,10,13,0,False,1,1
4193.97,upi,insufficient_funds,2,0.9,31,19,9,1,True,0,0
451.13,subscription_mandate,card_expired,4,4.2,5,16,10,0,True,1,1
720.67,card,card_expired,1,6.2,24,20,3,1,False,0,0
4008.44,card,insufficient_funds,1,1.3,28,18,2,2,False,0,0
1115.47,upi,network_timeout,1,1.3,13,16,7,0,True,0,1
1269.61,card,network_timeout,2,9.9,18,4,14,1,True,0,1
14325.27,netbanking,bank_outage,2,0.1,14,15,13,0,False,0,1
16871.39,netbanking,authentication_failed,1,0.5,2,10,5,0,True,0,1
2785.23,upi,insufficient_funds,1,0.4,5,11,10,0,False,1,1
2131.45,subscription_mandate,insufficient_funds,2,1.6,10,12,5,0,True,1,1
5498.38,upi,insufficient_funds,1,0.7,20,19,10,0,True,0,1
1472.26,card,card_expired,1,0.7,25,20,10,0,False,0,0
327.84,upi,insufficient_funds,4,3.2,18,18,3,0,False,0,1
203.29,card,authentication_failed,1,3.6,22,9,2,1,False,0,0
2284.18,netbanking,insufficient_funds,2,2.0,19,12,4,0,True,0,1
5397.5,card,card_expired,4,1.1,21,0,12,1,True,0,1
2476.0,card,card_expired,2,1.2,9,19,9,0,True,0,1
5059.21,upi,insufficient_funds,1,2.2,6,8,13,1,False,0,1
5535.02,card,network_timeout,2,0.3,23,16,7,1,False,0,1
8496.73,card,bank_outage,2,5.1,19,14,0,0,False,0,0
2886.03,upi,network_timeout,3,0.6,10,10,8,1,True,0,0
3128.43,card,bank_outage,1,3.1,5,14,7,2,True,0,1
2361.09,upi,card_expired,2,1.5,14,11,8,1,True,0,0
1934.18,card,card_expired,3,0.1,17,11,12,1,True,0,1
592.99,card,network_timeout,1,1.1,5,8,3,0,False,0,1
7007.85,card,card_expired,2,0.9,30,14,3,1,False,0,1
1727.82,upi,card_expired,1,0.0,23,20,5,0,True,0,1
1640.99,subscription_mandate,insufficient_funds,1,0.2,23,11,9,1,True,1,1
1498.99,card,bank_outage,1,5.5,6,14,25,1,True,0,1
730.44,subscription_mandate,insufficient_funds,1,0.9,24,11,5,0,True,1,1
2259.75,upi,high_risk_fraud,1,0.7,19,10,6,1,False,1,0
3884.63,upi,insufficient_funds,1,3.0,21,13,11,1,True,0,1
1293.67,upi,card_expired,1,1.6,26,10,3,0,False,0,1
6209.53,upi,insufficient_funds,1,0.9,17,16,8,2,False,0,0
1751.85,netbanking,insufficient_funds,1,0.1,19,20,8,0,True,1,1
614.38,upi,insufficient_funds,2,0.3,4,12,8,0,True,0,1
8402.87,upi,network_timeout,1,0.7,19,16,9,0,True,0,1
2917.89,card,insufficient_funds,2,0.5,28,10,11,0,True,0,1
5307.92,card,insufficient_funds,2,5.5,28,13,9,1,True,1,1
5421.75,upi,insufficient_funds,2,2.9,6,15,12,0,True,0,1
1041.59,card,insufficient_funds,2,1.1,31,18,32,4,False,0,0
1525.81,card,authentication_failed,2,3.0,13,16,5,2,False,0,0
6191.03,card,card_expired,1,7.9,7,10,0,3,False,0,0
12729.73,card,network_timeout,1,2.7,18,18,2,1,False,1,1
2583.65,upi,card_expired,1,2.3,15,19,5,1,False,1,1
1387.88,upi,card_expired,4,0.4,14,14,18,2,True,0,0
11093.37,card,network_timeout,2,2.8,12,14,2,0,False,0,1
1388.58,card,insufficient_funds,2,2.0,24,16,5,0,False,1,1
3281.56,card,authentication_failed,2,0.3,3,13,2,1,False,1,1
1660.7,card,card_expired,1,1.0,15,14,4,0,True,1,1
3109.34,upi,card_expired,1,2.2,12,16,8,1,True,0,1
1042.2,upi,authentication_failed,1,1.0,22,10,2,1,False,1,1
1742.03,upi,insufficient_funds,1,0.3,22,7,7,2,False,1,1
1387.74,upi,high_risk_fraud,2,2.1,30,11,2,1,False,0,0
4429.38,subscription_mandate,authentication_failed,2,1.7,27,12,12,0,False,1,1
2826.78,upi,insufficient_funds,1,1.4,29,19,16,1,False,0,1
5389.35,upi,insufficient_funds,1,0.1,26,20,19,0,True,0,1
1160.74,upi,network_timeout,3,2.2,21,15,29,0,True,1,0
2023.12,card,insufficient_funds,2,0.0,1,7,1,2,False,0,1
4283.51,subscription_mandate,network_timeout,2,1.1,27,8,31,0,True,1,1
5286.07,card,insufficient_funds,1,2.5,13,0,3,0,False,0,0
664.34,card,insufficient_funds,1,3.5,12,12,9,0,True,0,1
3248.72,subscription_mandate,card_expired,1,1.2,30,16,20,2,False,1,1
1173.89,upi,network_timeout,1,2.3,16,20,2,0,False,0,0
5532.37,card,network_timeout,1,0.9,18,10,11,0,False,1,1
13022.77,card,bank_outage,1,0.4,10,8,4,0,True,0,1
232.59,card,insufficient_funds,2,1.3,31,10,6,0,False,1,1
1352.41,upi,card_expired,1,1.1,12,14,5,0,True,0,1
3094.54,card,insufficient_funds,1,2.9,11,3,8,0,False,0,1
2432.17,subscription_mandate,insufficient_funds,1,1.7,24,18,5,0,False,1,1
5685.57,subscription_mandate,insufficient_funds,1,1.1,13,15,5,0,True,1,0
2620.6,upi,bank_outage,2,0.6,30,18,11,0,True,0,1
1515.09,upi,insufficient_funds,3,1.0,15,21,11,2,True,1,1
974.28,card,insufficient_funds,1,1.4,22,17,7,1,True,1,1
837.41,card,bank_outage,1,1.0,27,18,8,1,False,0,1
1250.78,upi,insufficient_funds,1,0.9,30,16,9,0,False,0,1
1467.64,card,high_risk_fraud,2,0.8,9,10,4,1,True,0,0
3447.41,card,card_expired,3,1.0,12,9,9,1,True,1,0
2119.52,card,insufficient_funds,1,4.0,14,22,0,1,False,0,1
1358.58,card,authentication_failed,2,3.5,15,12,3,0,False,0,1
983.99,card,bank_outage,1,1.7,25,13,7,1,True,0,1
1296.77,upi,network_timeout,3,0.2,31,9,10,1,True,0,1
1469.05,netbanking,card_expired,2,4.0,11,8,8,2,False,0,0
1244.75,upi,card_expired,1,7.3,1,12,12,0,False,0,0
4472.94,netbanking,bank_outage,2,0.9,13,15,4,0,True,0,1
8360.22,card,card_expired,1,10.3,4,19,4,1,True,0,0
846.87,netbanking,bank_outage,4,1.0,28,11,3,0,False,0,1
6683.04,upi,insufficient_funds,1,2.7,24,12,6,0,True,0,1
4554.69,card,insufficient_funds,2,1.4,11,19,11,2,False,0,1
2869.47,subscription_mandate,insufficient_funds,1,0.4,14,17,4,0,True,1,1
9643.1,card,network_timeout,1,2.0,17,10,1,3,False,0,1
2093.85,card,insufficient_funds,2,0.1,23,20,4,0,True,0,0
3504.16,card,high_risk_fraud,2,1.6,3,5,6,2,True,0,0
2728.07,card,insufficient_funds,1,0.7,12,16,2,0,False,1,1
2551.45,card,card_expired,3,3.1,30,22,4,3,True,0,0
3688.96,upi,insufficient_funds,3,2.7,13,6,0,0,False,0,0
2544.73,subscription_mandate,bank_outage,2,0.1,21,14,3,0,False,1,1
3712.67,card,network_timeout,1,1.5,8,11,2,1,False,0,1
1335.63,upi,card_expired,3,3.8,30,12,5,1,False,0,0
1373.72,card,card_expired,1,1.9,20,10,19,2,False,0,1
1330.19,netbanking,network_timeout,1,3.1,26,20,17,0,True,1,1
1757.56,card,insufficient_funds,4,3.7,31,9,14,2,False,0,1
6075.11,card,bank_outage,1,3.4,24,7,4,2,True,0,1
1610.04,upi,network_timeout,1,0.0,6,7,7,0,False,0,1
4390.57,upi,insufficient_funds,3,1.3,5,4,9,1,True,0,1
3099.21,upi,bank_outage,1,0.9,10,14,7,1,True,0,1
1640.44,upi,network_timeout,1,2.5,16,10,8,3,False,0,1
7928.86,upi,insufficient_funds,1,1.1,11,20,5,0,True,0,0
4733.88,card,insufficient_funds,2,0.9,1,18,8,0,False,0,1
2444.52,card,card_expired,1,2.5,4,15,12,1,True,0,1
2268.73,card,network_timeout,1,3.1,18,10,6,0,True,0,1
2655.41,card,bank_outage,3,2.4,1,21,17,1,True,0,0
616.1,card,card_expired,2,2.9,30,9,1,2,False,0,0
1161.58,upi,insufficient_funds,2,5.7,9,20,5,0,True,0,0
3700.65,card,insufficient_funds,1,2.6,12,11,3,1,False,0,1
587.2,upi,insufficient_funds,3,6.4,10,17,12,0,False,1,1
1245.31,upi,insufficient_funds,1,0.3,11,17,4,3,False,0,1
1714.21,upi,insufficient_funds,3,2.0,20,14,10,1,False,1,1
33299.22,upi,insufficient_funds,1,0.4,9,11,10,2,True,1,1
4475.46,card,bank_outage,2,1.2,16,10,13,0,True,0,1
6552.54,card,bank_outage,3,4.3,18,12,1,1,False,0,0
1182.48,upi,insufficient_funds,1,1.2,26,20,6,0,True,1,1
3380.74,upi,bank_outage,1,5.4,29,11,7,0,False,0,1
500.62,card,insufficient_funds,1,0.2,8,15,12,2,False,0,1
1812.47,card,card_expired,1,1.2,19,7,2,3,False,0,0
3846.16,upi,high_risk_fraud,1,1.3,3,9,3,2,False,0,0
681.42,upi,card_expired,1,0.2,24,1,5,0,True,0,1
3476.65,card,insufficient_funds,1,5.5,13,20,0,0,False,0,1
3746.08,card,insufficient_funds,1,3.9,12,15,9,0,True,0,1
1419.06,subscription_mandate,bank_outage,1,3.1,27,17,7,0,True,1,1
1151.33,card,insufficient_funds,2,3.9,12,17,9,0,True,0,0
1282.14,netbanking,high_risk_fraud,1,12.9,9,2,11,1,False,1,0
1786.02,card,card_expired,1,0.8,8,13,13,1,True,0,1
1835.19,upi,insufficient_funds,1,0.1,21,19,4,2,False,1,1
3860.87,card,card_expired,1,2.0,4,17,6,0,True,1,1
1508.75,card,bank_outage,1,1.2,29,17,4,1,True,0,1
10320.77,subscription_mandate,card_expired,1,2.3,26,15,3,1,False,1,1
10253.63,upi,authentication_failed,1,0.1,4,10,7,1,True,0,1
3018.7,subscription_mandate,authentication_failed,1,11.3,23,11,9,0,True,1,1
1789.75,card,insufficient_funds,1,4.4,1,0,13,0,True,0,1
1510.27,netbanking,insufficient_funds,2,4.1,5,16,7,0,True,1,1
3245.69,subscription_mandate,insufficient_funds,3,1.4,20,10,2,1,False,1,1
3799.19,upi,bank_outage,2,0.2,17,11,29,0,True,0,1
2036.72,card,bank_outage,1,5.1,26,7,1,0,False,0,1
1713.31,upi,insufficient_funds,1,3.1,20,19,24,0,True,1,0
3352.52,upi,high_risk_fraud,2,4.1,2,9,1,2,False,0,0
2597.07,subscription_mandate,insufficient_funds,1,1.6,27,12,4,2,False,1,1
1458.39,card,network_timeout,1,1.1,11,11,4,0,True,1,1
2701.97,card,network_timeout,2,2.5,5,9,8,0,False,0,0
1415.53,card,insufficient_funds,1,0.2,13,19,9,1,True,0,1
1240.79,upi,insufficient_funds,1,0.1,4,10,5,0,True,0,1
2429.69,subscription_mandate,insufficient_funds,2,3.6,8,11,3,0,False,1,0
1455.05,card,authentication_failed,4,4.1,8,18,12,0,True,0,0
1261.81,upi,card_expired,3,1.7,29,12,2,2,False,0,0
6255.04,subscription_mandate,network_timeout,4,1.1,8,14,17,1,True,1,1
1714.74,card,card_expired,1,4.3,18,18,10,0,False,0,1
12823.38,card,card_expired,1,0.1,5,11,8,1,True,1,1
4289.71,upi,authentication_failed,1,0.9,4,12,1,0,False,0,1
1166.04,upi,card_expired,1,3.9,28,11,0,2,False,0,0
6931.17,card,network_timeout,2,2.4,13,7,8,0,False,0,1
1280.55,netbanking,card_expired,1,0.8,31,16,2,1,False,0,0
14414.83,upi,insufficient_funds,1,14.0,7,11,3,1,False,0,1
2991.63,subscription_mandate,insufficient_funds,3,0.3,21,5,10,1,True,1,1
3977.11,netbanking,insufficient_funds,1,3.7,1,21,2,2,False,1,1
2509.55,netbanking,network_timeout,1,1.9,24,12,3,1,False,1,0
3100.42,upi,card_expired,3,1.2,27,1,38,0,False,1,1
1985.85,card,card_expired,1,0.3,17,11,14,2,True,1,0
1060.79,upi,insufficient_funds,2,0.4,22,17,10,0,False,0,1
3313.33,card,bank_outage,1,1.2,20,10,3,1,False,0,1
6138.4,upi,network_timeout,1,0.3,16,3,9,0,False,1,1
835.83,card,bank_outage,1,4.4,27,22,18,0,True,1,0
9763.7,upi,high_risk_fraud,1,2.5,24,15,10,1,False,0,1
4192.38,card,insufficient_funds,1,2.9,28,13,6,0,False,0,1
1647.12,card,insufficient_funds,2,7.3,8,18,14,0,True,0,0
1620.84,card,card_expired,1,2.3,11,10,3,0,False,0,0
13065.71,upi,insufficient_funds,1,0.4,4,15,9,0,True,0,1
5680.83,upi,bank_outage,1,1.6,25,3,3,0,False,0,1
6809.31,card,network_timeout,2,0.4,13,10,11,1,False,0,0
1947.0,netbanking,insufficient_funds,1,2.9,1,4,4,0,True,0,1
4023.73,netbanking,authentication_failed,1,2.5,31,9,6,2,False,0,1
3342.39,card,insufficient_funds,4,0.7,4,19,10,1,True,0,1
2085.61,upi,bank_outage,3,1.5,30,11,14,1,True,0,1
2692.79,card,card_expired,1,0.1,10,7,0,0,False,0,0
6627.92,card,bank_outage,1,2.7,20,22,7,0,True,0,1
10297.25,upi,insufficient_funds,1,1.8,16,12,5,0,True,0,1
1946.24,card,authentication_failed,1,0.6,16,9,4,1,False,0,1
748.63,netbanking,authentication_failed,3,2.2,8,11,3,0,False,1,0
10713.22,subscription_mandate,card_expired,1,2.6,14,4,10,0,True,1,1
10835.06,netbanking,card_expired,1,1.2,27,12,4,2,True,0,1
3499.41,upi,bank_outage,1,0.2,11,11,6,2,True,0,1
12251.06,upi,bank_outage,1,0.2,17,20,4,1,False,0,1
3277.56,subscription_mandate,card_expired,1,0.9,28,16,3,0,False,1,1
1076.91,card,bank_outage,1,5.0,13,15,2,1,False,0,1
749.26,card,authentication_failed,3,4.0,31,21,3,1,False,0,0
742.84,upi,bank_outage,1,0.0,25,8,17,0,True,0,1
2450.63,card,insufficient_funds,2,0.3,19,13,2,0,False,0,1
1604.2,card,authentication_failed,1,5.4,22,16,7,0,True,1,1
1449.58,card,insufficient_funds,3,1.0,24,13,5,1,True,1,1
2216.72,upi,insufficient_funds,1,3.9,24,9,10,1,False,0,0
5282.6,card,high_risk_fraud,1,1.4,9,10,15,1,False,0,1
1491.73,card,insufficient_funds,1,0.9,11,1,3,2,False,1,1
1281.96,card,insufficient_funds,2,3.1,29,10,14,0,False,0,1
1583.02,card,bank_outage,1,0.4,10,14,12,0,True,0,1
5590.55,netbanking,network_timeout,2,0.9,23,19,12,1,False,0,1
2291.55,card,insufficient_funds,1,1.4,10,16,7,2,True,0,1
3139.81,upi,card_expired,2,4.0,11,21,14,1,False,1,0
9874.6,upi,insufficient_funds,4,3.5,25,23,18,1,False,0,0
31537.92,card,card_expired,1,2.0,20,10,5,2,True,0,1
4343.12,netbanking,insufficient_funds,2,1.2,12,16,12,0,True,0,1
3972.78,upi,insufficient_funds,1,0.2,20,17,12,0,True,0,1
840.44,upi,authentication_failed,1,2.5,4,5,6,2,True,0,1
3400.45,card,bank_outage,1,1.5,10,13,3,1,False,0,0
2580.65,card,network_timeout,1,0.3,16,18,4,1,True,0,1
5448.11,subscription_mandate,authentication_failed,2,0.6,27,13,3,1,False,1,0
1715.29,upi,authentication_failed,1,3.6,7,12,12,0,True,1,1
2923.82,subscription_mandate,network_timeout,1,0.4,13,14,4,1,True,1,1
4207.86,subscription_mandate,insufficient_funds,1,2.8,18,8,5,0,True,1,1
13476.31,card,network_timeout,2,3.8,8,6,3,0,False,1,0
9970.59,upi,card_expired,4,2.4,17,1,9,0,False,0,0
7627.12,upi,insufficient_funds,3,0.9,22,12,2,3,False,0,0
4695.72,upi,card_expired,2,0.8,9,12,1,0,False,0,1
1655.41,card,insufficient_funds,3,0.8,8,21,3,1,False,0,1
4693.27,card,card_expired,2,0.4,29,20,7,0,False,1,0
1217.99,upi,network_timeout,1,1.6,23,11,3,2,False,0,1
2027.18,upi,card_expired,1,1.3,14,21,15,0,True,0,1
12094.81,upi,insufficient_funds,3,1.3,11,9,9,3,True,0,0
3960.73,card,insufficient_funds,1,2.3,17,10,2,0,False,0,1
2993.84,card,authentication_failed,1,0.3,27,13,2,3,False,1,1
3361.49,subscription_mandate,card_expired,2,0.8,23,11,12,0,True,1,1
2242.97,card,card_expired,1,2.6,17,14,8,2,False,0,1
350.64,card,network_timeout,2,6.3,20,0,6,0,True,1,1
782.15,upi,network_timeout,2,3.0,5,16,1,2,False,0,1
4253.57,card,card_expired,1,6.6,2,10,3,1,False,0,1
1065.83,upi,bank_outage,2,5.0,23,11,13,2,True,1,1
2215.37,card,insufficient_funds,1,12.9,16,20,5,1,True,1,1
808.6,netbanking,authentication_failed,3,4.6,28,19,8,0,True,1,1
1278.21,subscription_mandate,bank_outage,1,1.7,28,12,12,0,True,1,1
2431.26,subscription_mandate,network_timeout,1,4.7,31,11,7,0,False,1,1
5605.34,upi,insufficient_funds,1,2.3,28,18,3,0,False,1,1
6713.63,card,bank_outage,2,5.8,19,17,0,0,False,0,1
1259.95,upi,card_expired,2,1.0,5,8,6,2,True,0,1
3216.45,netbanking,card_expired,1,1.5,21,12,4,0,True,0,0
676.62,upi,bank_outage,2,0.1,10,13,14,0,True,0,1
2567.71,upi,network_timeout,2,3.0,27,13,19,0,True,0,1
5755.93,upi,insufficient_funds,3,0.4,9,7,7,1,True,0,1
2297.68,upi,authentication_failed,1,6.5,28,15,0,2,False,0,0
7975.41,upi,insufficient_funds,4,1.6,29,15,7,1,True,1,0
5183.46,card,bank_outage,3,0.1,15,18,10,2,False,1,1
3032.65,upi,insufficient_funds,3,4.4,31,15,7,1,True,0,1
1949.38,upi,insufficient_funds,1,2.8,13,4,9,0,True,0,1
1508.85,card,authentication_failed,3,2.0,14,10,2,2,False,0,1
657.1,netbanking,insufficient_funds,1,3.8,29,14,1,2,False,0,1
760.79,upi,authentication_failed,1,1.3,22,12,16,2,True,0,1
5975.61,card,insufficient_funds,1,0.3,6,15,4,0,False,0,0
9531.16,netbanking,bank_outage,3,0.2,6,6,3,0,False,0,1
922.48,upi,insufficient_funds,4,1.0,17,11,7,0,True,0,1
2595.07,upi,bank_outage,1,9.6,21,10,1,1,False,0,1
591.68,card,authentication_failed,2,5.5,18,14,5,0,True,0,1
1013.23,netbanking,bank_outage,1,1.2,2,8,6,1,True,0,1
3083.58,card,card_expired,1,1.3,5,11,1,0,False,0,1
1530.23,upi,network_timeout,2,0.7,3,19,3,0,False,0,1
435.03,card,network_timeout,1,2.1,25,17,5,1,True,0,1
11464.13,upi,insufficient_funds,2,0.4,13,12,10,0,True,0,1
2335.0,upi,bank_outage,1,0.9,12,13,6,0,True,0,1
903.28,upi,bank_outage,1,0.8,27,1,6,1,False,0,1
2738.68,upi,network_timeout,2,0.7,31,18,5,2,False,1,1
2269.28,netbanking,insufficient_funds,1,0.4,1,11,6,0,True,0,1
3567.58,upi,card_expired,2,0.8,28,10,2,2,False,0,1
1797.46,card,high_risk_fraud,2,4.6,11,11,3,0,False,0,0
3238.39,subscription_mandate,bank_outage,1,2.9,24,9,5,0,False,1,1
5705.99,upi,card_expired,2,0.4,20,18,9,3,True,1,0
745.19,subscription_mandate,high_risk_fraud,1,0.6,5,6,9,1,True,1,0
1307.76,subscription_mandate,insufficient_funds,2,3.9,10,13,1,1,False,1,0
5194.4,subscription_mandate,card_expired,1,1.0,13,16,5,1,True,1,1
1485.87,upi,network_timeout,1,2.1,1,5,4,1,True,0,1
2267.64,upi,network_timeout,1,1.5,12,13,3,0,False,0,1
1598.22,card,high_risk_fraud,3,3.2,17,12,1,0,False,0,0
1690.5,upi,bank_outage,1,0.8,19,17,4,1,False,1,1
1566.12,upi,insufficient_funds,5,0.3,4,19,15,3,True,0,0
786.18,upi,card_expired,1,0.5,23,3,5,0,False,0,1
3689.61,netbanking,insufficient_funds,1,5.0,10,10,4,3,True,0,1
6349.13,card,authentication_failed,2,0.4,16,16,4,2,True,0,1
2082.15,card,insufficient_funds,2,2.2,28,21,10,2,False,0,1
5736.0,upi,card_expired,1,1.3,16,21,2,0,False,0,0
1568.74,card,card_expired,1,0.1,19,23,1,3,False,1,0
1487.56,card,insufficient_funds,2,8.0,28,19,9,2,False,0,1
3532.03,card,insufficient_funds,2,2.0,23,8,11,0,True,1,0
3585.44,netbanking,bank_outage,2,2.3,12,18,11,0,True,0,1
2205.08,upi,insufficient_funds,2,4.5,5,9,4,1,False,0,1
4486.95,card,high_risk_fraud,1,0.7,14,13,11,0,True,0,0
766.41,card,authentication_failed,1,1.8,24,14,15,1,True,1,1
1856.46,upi,insufficient_funds,2,8.4,13,15,2,0,False,1,1
