amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
1855.5,upi,high_risk_fraud,1,0.1,3,13,1,2,False,0,0
2505.7,upi,card_expired,2,1.6,19,9,11,1,True,1,1
9618.01,card,insufficient_funds,1,0.6,6,11,4,1,True,1,0
2944.22,subscription_mandate,network_timeout,2,1.7,1,16,7,1,True,1,1
3280.05,card,network_timeout,1,3.2,9,3,2,0,False,0,1
5053.23,upi,network_timeout,1,3.3,6,16,9,1,True,0,1
5321.31,card,insufficient_funds,2,2.0,28,10,7,0,False,1,1
1772.0,upi,bank_outage,2,7.2,26,18,6,2,False,0,0
5305.97,card,insufficient_funds,2,0.5,20,18,7,2,False,0,1
374.85,card,insufficient_funds,4,6.0,11,5,9,1,True,0,0
2270.68,upi,insufficient_funds,1,0.8,4,10,2,1,False,0,1
364.68,upi,authentication_failed,1,2.2,5,7,2,0,False,0,1
2961.96,card,authentication_failed,1,1.9,11,15,7,0,True,0,1
5506.06,card,insufficient_funds,1,8.5,7,6,2,1,False,0,1
4216.6,card,insufficient_funds,1,0.1,7,18,2,2,False,1,0
7154.21,upi,card_expired,1,1.7,13,12,6,0,False,0,1
4074.0,card,network_timeout,3,0.9,7,12,3,0,False,0,1
1291.82,card,authentication_failed,2,4.5,18,11,7,3,True,1,0
14050.3,card,network_timeout,2,0.0,21,15,6,1,True,0,1
3074.89,card,high_risk_fraud,1,0.1,10,19,10,1,False,0,0
3465.95,subscription_mandate,network_timeout,1,1.4,12,10,6,0,False,1,1
1983.54,upi,bank_outage,2,3.7,22,16,10,0,True,0,1
6124.67,card,authentication_failed,1,5.5,30,8,2,0,False,0,1
7858.51,upi,insufficient_funds,2,14.0,16,20,22,0,False,0,0
1808.54,card,authentication_failed,1,3.2,27,23,16,1,True,1,1
2020.3,card,insufficient_funds,3,0.4,7,15,11,1,True,0,0
1244.75,upi,card_expired,1,7.3,1,12,12,0,False,0,0
1971.71,upi,network_timeout,4,7.0,28,11,7,0,True,0,1
6941.86,card,insufficient_funds,3,6.4,28,7,5,1,True,0,1
837.88,subscription_mandate,bank_outage,1,0.6,19,17,1,1,False,1,1
2573.69,card,bank_outage,2,0.6,26,16,10,1,True,1,1
1664.84,card,authentication_failed,2,8.1,8,18,13,2,True,0,1
1932.65,upi,card_expired,1,0.9,5,9,7,0,True,0,1
1185.26,subscription_mandate,card_expired,2,2.2,9,20,4,0,True,1,1
1842.15,subscription_mandate,insufficient_funds,1,1.7,29,18,8,3,True,1,1
5456.03,subscription_mandate,network_timeout,1,4.9,1,8,7,3,True,1,0
2114.68,upi,authentication_failed,2,3.0,27,4,7,1,False,0,1
9261.44,subscription_mandate,bank_outage,1,1.0,4,12,5,1,False,1,1
2472.82,subscription_mandate,network_timeout,3,0.6,1,10,2,3,False,1,0
1355.69,card,high_risk_fraud,1,1.4,22,9,11,3,True,0,0
1226.91,card,insufficient_funds,4,4.1,13,18,3,2,False,1,1
1189.06,card,authentication_failed,1,0.6,28,10,4,2,True,1,1
2542.72,card,card_expired,2,0.2,20,1,20,1,True,1,0
19623.93,upi,insufficient_funds,2,4.9,26,15,8,1,False,0,1
2806.73,card,insufficient_funds,1,0.9,28,20,2,1,False,0,1
1361.19,upi,insufficient_funds,1,5.5,2,20,9,1,True,1,1
1991.7,card,network_timeout,1,1.2,13,0,6,4,True,1,1
6968.41,upi,authentication_failed,1,0.3,25,13,10,1,False,0,1
1093.74,upi,card_expired,1,0.9,1,13,2,2,False,0,0
6462.73,card,high_risk_fraud,1,2.3,13,9,4,0,True,0,0
2225.06,subscription_mandate,insufficient_funds,4,1.2,10,10,3,1,False,1,0
13542.15,upi,authentication_failed,2,0.5,30,20,5,0,False,0,1
1012.15,upi,authentication_failed,1,4.0,24,13,8,1,False,1,1
3506.83,card,card_expired,3,5.6,9,14,4,0,True,0,0
3558.29,upi,authentication_failed,1,2.4,22,17,6,0,False,0,0
257.94,netbanking,authentication_failed,2,0.1,22,8,6,0,False,0,1
1756.56,subscription_mandate,bank_outage,2,3.8,19,10,10,2,False,1,1
463.49,upi,card_expired,2,1.0,12,17,4,0,True,0,0
3075.3,upi,insufficient_funds,4,3.1,30,11,4,0,True,0,1
538.46,card,insufficient_funds,1,1.5,15,13,5,0,False,0,1
1163.84,upi,authentication_failed,2,0.8,19,9,4,2,True,0,1
886.68,card,authentication_failed,1,2.2,8,21,2,0,False,1,1
817.41,card,authentication_failed,2,0.9,20,10,4,1,True,0,1
1689.73,upi,card_expired,1,6.7,20,12,11,1,True,1,0
4647.17,card,bank_outage,3,0.2,13,12,9,3,True,0,1
9797.68,upi,bank_outage,1,2.1,5,17,10,1,True,0,1
2479.84,card,bank_outage,3,1.5,22,9,14,0,True,1,1
1483.69,card,card_expired,1,0.1,16,18,2,1,False,0,1
4309.75,upi,card_expired,2,0.6,3,20,12,1,False,0,0
759.23,upi,insufficient_funds,1,0.8,27,12,2,0,False,0,1
801.51,subscription_mandate,network_timeout,1,1.3,19,22,12,1,True,1,1
12929.73,upi,card_expired,1,2.6,28,11,15,2,True,1,1
4797.33,upi,network_timeout,3,0.8,2,15,9,1,True,0,1
13185.66,subscription_mandate,bank_outage,1,4.7,29,15,16,0,False,1,1
2268.73,card,network_timeout,1,3.1,18,10,6,0,True,0,1
1483.81,upi,insufficient_funds,2,1.0,29,12,6,1,True,0,1
2020.65,upi,insufficient_funds,3,1.5,14,7,0,4,False,0,0
2565.96,upi,bank_outage,1,0.0,1,22,18,0,False,0,1
1664.32,card,bank_outage,2,2.5,6,7,0,0,False,0,1
1672.11,upi,insufficient_funds,1,0.2,20,15,8,0,True,0,0
2262.91,card,card_expired,2,1.7,18,9,10,2,True,0,1
1521.23,upi,card_expired,1,1.1,20,7,3,0,False,0,1
4413.53,subscription_mandate,card_expired,1,3.5,18,13,8,0,False,1,1
445.63,upi,card_expired,1,3.2,4,9,13,1,False,0,1
1576.67,card,insufficient_funds,1,2.1,27,11,5,2,False,1,1
1677.85,card,insufficient_funds,1,0.1,14,14,1,0,False,0,1
2504.18,upi,card_expired,1,1.1,24,13,11,0,True,0,0
2833.82,card,network_timeout,1,2.4,15,1,11,1,False,1,0
3112.61,netbanking,card_expired,1,0.2,3,2,6,2,False,1,0
4348.18,upi,card_expired,1,1.8,2,20,10,0,False,0,1
1797.46,card,high_risk_fraud,2,4.6,11,11,3,0,False,0,0
2133.4,card,network_timeout,3,0.6,11,22,6,0,True,0,1
2121.04,card,insufficient_funds,2,7.3,13,19,8,0,True,0,1
18063.77,card,network_timeout,4,1.2,31,12,10,0,False,0,0
1234.05,upi,bank_outage,1,1.5,6,12,8,5,True,0,1
2035.03,card,insufficient_funds,1,0.4,1,13,6,1,True,0,1
3005.71,upi,bank_outage,2,4.2,30,10,20,3,False,0,1
9274.91,upi,network_timeout,3,1.6,1,13,1,1,False,0,1
4004.25,upi,insufficient_funds,2,0.2,21,21,17,1,False,0,0
2893.32,card,insufficient_funds,1,3.6,7,19,3,2,False,0,0
9671.87,card,insufficient_funds,1,1.7,28,18,14,0,True,0,1
4612.18,upi,bank_outage,1,1.4,19,17,9,0,True,0,1
16561.95,upi,high_risk_fraud,2,1.3,25,23,8,2,True,0,0
948.54,upi,insufficient_funds,2,0.1,22,13,4,0,True,0,1
3617.95,upi,insufficient_funds,2,0.9,2,12,3,3,False,0,1
6008.96,subscription_mandate,insufficient_funds,1,4.3,19,18,3,1,False,1,1
3195.21,upi,insufficient_funds,1,3.9,31,11,7,0,False,0,1
5221.97,upi,network_timeout,4,5.0,5,20,15,0,True,0,1
8500.42,card,authentication_failed,3,5.6,21,17,1,0,False,1,0
2299.0,upi,insufficient_funds,1,0.1,23,15,5,1,True,0,1
28112.4,netbanking,high_risk_fraud,1,0.7,20,7,11,1,False,0,0
761.26,card,authentication_failed,1,3.2,21,10,7,0,True,1,1
1409.98,card,network_timeout,3,8.5,15,16,5,2,True,1,1
709.38,card,card_expired,2,2.3,3,18,9,1,False,1,1
1506.7,upi,card_expired,2,3.8,3,12,5,1,True,0,1
640.16,netbanking,bank_outage,1,1.1,9,18,7,0,True,0,1
7008.17,subscription_mandate,high_risk_fraud,2,0.4,30,4,0,0,False,1,1
17061.2,netbanking,high_risk_fraud,2,1.1,8,8,10,3,True,0,0
3122.85,upi,card_expired,3,0.8,31,15,15,1,True,0,0
3415.1,card,bank_outage,2,4.8,21,21,3,1,False,0,1
886.37,netbanking,authentication_failed,1,3.1,3,9,8,2,True,1,1
989.29,upi,card_expired,1,3.8,17,13,13,0,False,0,1
3433.48,card,card_expired,2,0.9,17,20,2,0,False,0,0
3533.89,card,network_timeout,1,2.1,10,17,7,1,True,0,1
1116.9,subscription_mandate,insufficient_funds,2,1.5,23,5,6,1,True,1,1
4066.92,card,insufficient_funds,2,2.6,2,4,5,0,True,0,1
1024.66,upi,card_expired,2,2.9,13,8,3,2,False,1,1
9990.66,upi,bank_outage,1,1.4,8,11,10,1,True,0,1
2093.32,card,bank_outage,1,0.7,23,4,8,4,True,0,1
4183.99,upi,insufficient_funds,1,0.4,3,18,9,0,False,0,1
3017.12,card,bank_outage,1,1.5,19,20,5,1,True,0,1
1870.94,netbanking,card_expired,1,3.1,8,9,5,0,False,0,0
13455.2,card,card_expired,1,2.4,5,8,6,0,False,0,1
1660.25,upi,card_expired,1,0.1,11,17,4,0,False,0,1
1085.5,card,insufficient_funds,3,0.4,27,8,2,0,False,1,1
2533.68,upi,network_timeout,1,3.9,15,16,13,1,False,0,1
1666.15,upi,bank_outage,1,2.2,26,14,21,2,True,0,1
6020.4,subscription_mandate,insufficient_funds,2,3.2,17,10,4,1,True,1,1
12482.9,upi,insufficient_funds,1,3.2,14,21,7,3,True,0,1
3548.16,upi,network_timeout,1,4.8,9,11,19,0,True,0,1
1133.05,card,card_expired,2,6.9,14,17,11,0,True,0,0
2938.51,card,authentication_failed,1,2.1,16,8,22,2,False,1,1
3466.39,card,high_risk_fraud,2,0.2,20,21,15,0,True,0,0
4361.27,card,network_timeout,1,11.3,22,22,18,3,False,0,1
478.53,card,bank_outage,2,2.1,29,12,14,0,True,1,1
1530.23,upi,network_timeout,2,0.7,3,19,3,0,False,0,1
642.71,netbanking,bank_outage,1,1.0,24,18,10,1,False,0,1
570.41,subscription_mandate,insufficient_funds,1,2.2,8,20,3,2,False,1,1
886.44,card,insufficient_funds,2,3.6,4,15,3,0,False,1,1
1647.91,card,bank_outage,3,0.5,30,18,7,1,True,0,1
2005.71,card,card_expired,1,7.3,14,8,11,3,True,0,0
663.25,upi,insufficient_funds,1,0.4,6,20,9,2,True,0,1
2694.53,upi,network_timeout,2,2.1,5,15,8,0,False,0,1
1810.77,card,insufficient_funds,1,0.6,10,9,9,3,False,0,1
3972.78,upi,insufficient_funds,1,0.2,20,17,12,0,True,0,1
1353.31,card,network_timeout,1,1.9,8,9,7,0,False,0,0
2125.12,upi,network_timeout,1,0.7,8,2,6,4,True,1,1
5519.94,upi,insufficient_funds,1,7.6,26,10,3,3,False,0,1
3669.67,card,card_expired,1,0.7,16,12,7,0,False,0,1
10409.04,subscription_mandate,insufficient_funds,1,5.9,14,19,5,5,True,1,1
2504.35,card,bank_outage,3,0.3,18,9,3,2,False,0,1
1652.44,card,network_timeout,1,0.1,23,17,4,0,True,1,1
1094.62,card,authentication_failed,1,9.2,24,18,4,1,True,0,1
3737.08,card,network_timeout,1,1.7,3,17,8,0,True,1,1
16635.44,card,bank_outage,1,4.1,31,8,2,1,False,0,1
13574.62,card,insufficient_funds,1,0.0,22,14,3,1,False,1,1
7615.58,card,bank_outage,2,2.4,5,15,6,0,True,0,1
5348.96,card,insufficient_funds,1,0.8,31,12,9,2,True,0,1
8024.19,card,card_expired,1,1.1,11,15,1,1,False,1,1
3463.74,upi,insufficient_funds,1,0.2,17,19,3,0,False,0,0
3063.72,netbanking,network_timeout,3,4.7,13,11,6,1,True,1,1
15696.75,upi,insufficient_funds,2,0.1,4,10,8,1,True,1,1
8422.0,card,network_timeout,1,5.5,10,17,12,1,False,0,1
3036.91,card,authentication_failed,1,1.0,23,13,2,1,False,0,1
3720.76,subscription_mandate,insufficient_funds,2,2.9,17,20,3,0,False,1,1
3015.57,upi,network_timeout,1,1.7,25,17,6,1,True,1,1
2786.86,subscription_mandate,authentication_failed,1,3.5,21,13,16,3,False,1,0
7377.42,upi,card_expired,1,6.7,30,11,5,1,True,0,1
935.57,upi,network_timeout,4,2.2,30,10,11,1,False,0,1
2921.5,card,insufficient_funds,1,4.7,23,9,2,1,False,0,1
1148.2,card,insufficient_funds,1,0.7,25,18,15,0,True,0,1
332.07,upi,insufficient_funds,1,0.9,6,14,1,4,False,1,1
1813.03,netbanking,bank_outage,1,0.0,20,23,8,1,True,0,1
11613.63,subscription_mandate,card_expired,1,1.3,29,20,4,0,True,1,1
1841.8,card,authentication_failed,1,4.9,26,17,1,0,False,0,0
1801.45,card,authentication_failed,1,4.0,15,18,14,0,True,0,1
2374.77,subscription_mandate,card_expired,2,3.3,3,19,21,0,True,1,1
4777.53,card,bank_outage,1,6.6,27,18,9,0,True,0,1
3252.76,upi,authentication_failed,3,0.7,2,14,20,0,False,0,0
960.48,netbanking,insufficient_funds,2,2.8,4,14,3,4,False,0,1
3594.19,card,card_expired,1,4.1,18,12,4,1,False,0,0
1641.52,upi,card_expired,1,0.0,24,13,2,0,False,0,0
703.71,card,insufficient_funds,4,4.1,7,18,6,0,True,1,0
6803.65,card,insufficient_funds,2,2.7,3,9,14,1,True,0,1
13805.0,card,network_timeout,1,0.5,4,12,3,0,False,0,1
2330.91,card,network_timeout,1,4.1,30,9,10,0,False,0,1
1780.01,upi,card_expired,3,1.6,17,10,3,1,False,0,0
2399.99,upi,card_expired,3,0.6,18,13,10,0,False,0,0
2010.99,upi,network_timeout,1,0.9,25,11,7,1,True,0,1
2356.32,card,authentication_failed,3,2.9,4,13,15,2,False,0,1
843.14,card,bank_outage,3,1.0,30,11,2,1,False,0,1
1361.18,card,network_timeout,1,2.4,9,3,1,0,False,0,0
1916.94,card,insufficient_funds,3,1.2,22,16,11,0,True,0,0
2754.63,card,insufficient_funds,3,2.2,27,10,17,1,True,0,1
5094.05,card,high_risk_fraud,1,0.9,24,11,8,2,False,0,0
4634.88,netbanking,insufficient_funds,2,0.3,8,10,9,0,False,0,1
3863.59,netbanking,insufficient_funds,2,0.5,17,10,9,0,True,0,1
368.96,upi,network_timeout,1,0.1,1,12,3,0,False,1,1
9672.96,netbanking,insufficient_funds,1,0.7,28,3,2,1,False,0,1
626.71,card,insufficient_funds,2,0.6,31,12,11,1,True,0,1
1468.5,netbanking,insufficient_funds,1,0.4,28,2,6,0,False,0,1
701.53,upi,insufficient_funds,1,1.1,8,11,16,1,False,0,1
1908.2,upi,card_expired,1,0.4,9,22,23,1,True,0,0
6613.0,upi,bank_outage,2,3.0,25,12,13,0,False,0,1
17763.07,card,bank_outage,2,8.0,2,12,16,0,True,0,1
1563.7,netbanking,network_timeout,1,2.1,12,9,15,1,True,0,1
6129.04,card,insufficient_funds,1,1.9,14,12,10,0,True,0,1
4646.86,upi,bank_outage,2,1.6,8,22,6,1,True,0,0
3077.5,card,insufficient_funds,2,0.7,8,14,1,0,False,1,1
3518.0,upi,insufficient_funds,2,3.4,25,17,5,1,True,0,0
975.43,subscription_mandate,card_expired,1,0.2,24,19,4,0,True,1,1
669.71,upi,insufficient_funds,1,2.5,31,19,6,0,False,0,1
2278.53,upi,card_expired,1,0.1,30,21,15,0,False,0,1
1845.92,upi,authentication_failed,4,5.1,25,20,1,1,False,0,0
5801.74,upi,insufficient_funds,2,3.7,2,17,2,0,False,0,1
3681.43,upi,insufficient_funds,3,9.0,30,12,5,0,False,0,0
1519.11,card,high_risk_fraud,1,0.1,7,4,4,1,True,0,0
5404.91,card,bank_outage,1,3.7,8,21,7,0,False,0,1
4251.76,card,insufficient_funds,1,1.1,7,20,9,3,True,1,1
504.14,card,high_risk_fraud,1,6.5,21,17,4,2,True,0,0
2224.36,card,insufficient_funds,2,1.8,12,19,5,0,True,1,1
1660.24,netbanking,insufficient_funds,1,1.5,23,17,6,3,True,0,1
682.15,upi,insufficient_funds,2,6.2,15,12,3,1,False,0,1
6607.63,netbanking,authentication_failed,1,0.5,13,18,9,0,True,1,1
4988.46,card,insufficient_funds,3,2.1,22,21,2,3,False,0,0
2218.91,upi,insufficient_funds,1,0.1,26,9,7,1,True,1,1
2281.88,subscription_mandate,network_timeout,1,3.6,10,20,10,0,True,1,1
1257.94,netbanking,bank_outage,2,0.7,29,9,6,0,True,0,1
1038.07,card,authentication_failed,1,0.8,27,1,2,1,False,1,1
1213.78,card,insufficient_funds,3,7.9,12,12,3,0,False,0,1
4200.96,card,insufficient_funds,1,1.8,21,16,8,0,True,1,1
997.33,card,authentication_failed,1,2.7,16,16,4,0,False,1,1
2581.88,subscription_mandate,high_risk_fraud,1,0.7,19,21,9,0,True,1,1
729.39,subscription_mandate,network_timeout,3,2.5,4,8,10,2,True,1,1
4652.27,card,insufficient_funds,1,2.5,15,16,1,1,False,1,1
2864.66,subscription_mandate,bank_outage,2,4.5,9,13,8,0,False,1,1
1604.2,card,authentication_failed,1,5.4,22,16,7,0,True,1,1
2224.29,upi,card_expired,1,0.5,23,11,2,0,False,0,0
1272.69,card,insufficient_funds,1,2.1,14,13,10,2,True,1,1
3509.47,upi,insufficient_funds,2,2.6,11,6,6,1,True,1,0
1935.16,subscription_mandate,network_timeout,1,2.1,26,9,2,1,False,1,1
2172.69,upi,insufficient_funds,1,4.2,17,16,2,0,False,1,1
472.24,upi,network_timeout,1,1.0,1,21,6,0,False,0,1
8223.37,upi,insufficient_funds,2,0.7,8,10,12,1,True,0,1
4751.98,upi,insufficient_funds,1,3.5,15,14,4,1,False,1,1
3060.09,card,card_expired,5,0.9,27,13,3,2,False,0,0
431.57,card,network_timeout,2,6.9,24,22,3,2,False,1,1
8890.11,netbanking,card_expired,1,0.2,19,14,8,0,True,0,1
3535.73,upi,insufficient_funds,3,3.6,17,11,8,1,True,0,0
7409.83,upi,insufficient_funds,1,2.7,9,16,9,0,True,0,1
1891.22,upi,high_risk_fraud,1,1.8,1,19,8,0,True,1,0
4835.69,card,authentication_failed,1,1.9,16,9,9,1,True,1,1
4748.04,netbanking,card_expired,1,1.4,31,11,6,0,True,0,1
2540.33,upi,insufficient_funds,1,0.2,21,14,12,0,True,0,1
904.0,subscription_mandate,insufficient_funds,1,1.7,22,14,5,1,False,1,1
5984.31,upi,network_timeout,2,4.8,10,6,4,0,False,1,0
2527.26,card,card_expired,1,2.5,25,4,6,0,False,0,0
4238.4,upi,authentication_failed,1,4.0,7,21,6,1,False,1,1
9504.54,card,insufficient_funds,1,2.2,30,18,20,0,True,0,1
3220.38,card,card_expired,1,3.7,18,9,7,0,False,0,0
8564.64,upi,network_timeout,2,4.5,27,9,1,1,False,0,1
2075.5,card,network_timeout,1,2.6,31,6,9,1,True,0,0
3724.42,subscription_mandate,network_timeout,1,12.4,2,13,7,1,True,1,0
4991.37,card,bank_outage,1,1.5,27,7,2,2,False,1,1
3154.28,card,insufficient_funds,1,1.2,11,14,9,2,True,0,0
976.76,upi,card_expired,1,0.7,7,22,13,1,True,0,1
10886.96,card,network_timeout,3,5.1,25,6,9,1,False,0,1
3063.04,upi,insufficient_funds,1,0.2,16,20,3,1,False,0,1
5885.81,upi,insufficient_funds,1,1.8,26,22,7,1,True,0,1
12293.31,card,card_expired,3,3.3,6,16,4,1,True,0,0
1018.99,card,insufficient_funds,1,1.4,22,21,5,0,True,0,1
506.11,subscription_mandate,card_expired,3,3.0,26,15,4,1,False,1,0
2053.38,card,insufficient_funds,2,2.1,7,10,9,0,False,0,0
686.38,card,bank_outage,1,1.0,3,18,1,4,False,0,0
5882.44,card,insufficient_funds,1,0.5,17,5,1,3,False,0,1
3268.27,card,bank_outage,1,0.7,26,16,9,3,True,1,1
10140.71,netbanking,bank_outage,1,3.3,28,17,8,0,True,0,1
2607.63,card,authentication_failed,2,3.4,14,18,6,5,True,1,0
1414.49,upi,high_risk_fraud,1,0.4,27,12,3,1,False,0,0
8668.0,netbanking,insufficient_funds,2,1.4,17,16,8,1,True,0,1
10210.2,card,insufficient_funds,1,1.1,20,10,9,1,True,0,1
2297.52,upi,high_risk_fraud,1,2.8,9,10,2,0,False,1,0
17482.27,upi,card_expired,1,0.0,7,17,14,1,True,0,1
851.4,subscription_mandate,insufficient_funds,3,0.3,7,8,4,1,True,1,0
10103.94,card,insufficient_funds,2,1.4,21,8,5,0,True,0,1
5663.92,upi,insufficient_funds,1,3.6,10,18,10,0,False,0,1
4265.17,upi,insufficient_funds,1,3.2,10,9,4,0,False,0,1
1628.68,subscription_mandate,insufficient_funds,1,0.2,3,21,5,3,False,1,1
1904.66,card,authentication_failed,1,4.2,24,17,2,0,False,0,1
1704.56,upi,card_expired,1,1.3,28,16,4,0,False,1,1
8321.95,upi,network_timeout,1,1.7,23,9,3,1,False,1,0
2766.03,upi,insufficient_funds,3,1.6,7,19,2,1,False,0,0
8426.94,upi,insufficient_funds,1,4.2,6,14,7,0,True,0,1
2039.86,card,bank_outage,1,8.5,29,20,14,1,True,0,1
598.29,card,card_expired,1,3.1,26,12,6,3,True,0,1
2817.81,upi,authentication_failed,1,0.8,6,15,3,0,False,1,0
2333.4,card,card_expired,1,4.2,6,19,3,0,False,0,1
2499.59,card,authentication_failed,1,0.0,3,11,11,0,False,0,0
2416.33,card,authentication_failed,1,1.3,2,13,4,0,True,0,0
4202.49,upi,insufficient_funds,1,0.2,20,16,4,0,True,0,1
3377.31,card,insufficient_funds,1,0.2,8,11,5,0,False,0,1
1434.46,card,card_expired,1,2.3,25,9,21,1,True,1,0
3843.34,card,insufficient_funds,2,5.8,24,7,10,0,False,0,1
4333.18,netbanking,network_timeout,1,2.9,3,8,7,3,True,0,1
1813.4,upi,network_timeout,1,0.2,28,19,1,1,False,1,1
2451.26,card,insufficient_funds,1,2.2,13,14,13,0,True,0,1
8153.38,card,network_timeout,3,3.1,31,11,5,0,False,0,1
2463.26,upi,insufficient_funds,3,3.7,5,15,14,1,True,0,1
4439.52,upi,bank_outage,1,1.9,14,14,3,1,False,0,1
1415.86,card,high_risk_fraud,2,0.5,24,19,8,0,True,0,0
2711.11,upi,network_timeout,1,1.5,12,16,5,1,True,0,1
9643.34,subscription_mandate,card_expired,1,2.4,12,17,8,0,True,1,1
2231.3,card,authentication_failed,1,2.7,16,6,10,0,False,1,1
1339.09,upi,network_timeout,1,1.5,30,3,2,0,False,0,1
3433.94,card,card_expired,2,4.1,10,11,8,0,False,0,0
4861.04,subscription_mandate,insufficient_funds,1,0.2,9,6,14,3,False,1,0
2472.24,card,insufficient_funds,2,3.6,1,12,9,0,True,0,0
2696.26,upi,bank_outage,2,1.3,27,13,1,2,False,1,1
1194.33,upi,bank_outage,2,1.2,19,13,13,1,False,0,1
3488.04,upi,bank_outage,2,1.6,6,17,15,1,True,0,1
4180.57,upi,insufficient_funds,1,0.9,6,8,5,1,True,0,1
1711.13,upi,authentication_failed,1,0.2,5,17,2,0,False,1,1
4619.6,card,card_expired,1,6.1,19,22,17,2,True,0,1
275.96,card,card_expired,1,3.1,11,11,6,2,True,1,0
17662.72,card,bank_outage,1,4.5,14,11,16,1,False,1,1
1472.26,card,card_expired,1,0.7,25,20,10,0,False,0,0
2973.47,subscription_mandate,network_timeout,1,6.5,28,9,11,1,True,1,1
487.89,card,insufficient_funds,1,1.3,6,16,8,1,True,0,1
3670.42,subscription_mandate,card_expired,1,0.9,19,11,12,0,True,1,1
2101.28,subscription_mandate,high_risk_fraud,1,7.6,17,13,2,0,False,1,0
5451.37,subscription_mandate,insufficient_funds,2,2.0,8,21,2,0,False,1,1
1903.49,upi,high_risk_fraud,2,3.5,26,9,6,4,True,1,0
3971.73,card,network_timeout,2,3.1,8,13,2,1,False,0,1
5073.82,upi,insufficient_funds,1,3.1,25,15,6,1,True,1,1
823.33,upi,insufficient_funds,3,0.9,26,13,13,0,True,0,1
3350.7,upi,card_expired,2,0.7,24,16,0,2,False,0,1
1637.83,card,network_timeout,1,0.9,28,19,5,0,True,0,1
2391.38,card,network_timeout,1,4.7,29,11,8,0,True,0,1
2444.56,card,card_expired,1,5.1,6,16,0,0,False,0,0
3090.14,netbanking,bank_outage,1,2.0,17,2,7,2,False,0,1
821.01,netbanking,card_expired,4,2.9,18,19,6,0,False,0,0
1373.72,card,card_expired,1,1.9,20,10,19,2,False,0,1
1198.55,card,network_timeout,2,2.2,13,19,11,1,False,0,1
1900.16,card,insufficient_funds,3,1.5,1,13,3,1,False,0,1
1585.34,netbanking,insufficient_funds,1,1.1,25,12,4,0,True,1,1
1067.92,upi,authentication_failed,1,3.1,18,12,6,1,True,0,0
3781.34,netbanking,card_expired,1,3.4,16,13,6,0,False,0,1
1142.49,upi,network_timeout,3,0.8,4,18,11,0,True,1,1
2228.45,subscription_mandate,insufficient_funds,2,6.4,27,22,4,1,False,1,1
28003.89,upi,bank_outage,1,7.9,8,15,3,0,False,1,1
1189.41,card,card_expired,1,0.2,26,18,7,0,False,0,0
5557.73,card,bank_outage,1,0.2,4,14,4,0,False,0,1
1132.14,card,bank_outage,1,0.6,7,9,9,0,False,0,1
1591.5,subscription_mandate,network_timeout,2,0.4,30,13,3,0,False,1,1
806.47,card,insufficient_funds,1,1.6,26,14,13,1,True,0,1
900.49,card,card_expired,1,7.9,13,14,4,1,False,0,1
1748.12,card,card_expired,1,2.7,14,10,16,1,False,0,0
3149.46,card,card_expired,1,6.5,30,11,10,1,True,1,1
5839.13,upi,insufficient_funds,1,2.0,18,8,5,1,False,0,1
1216.01,upi,card_expired,1,0.8,9,0,0,3,False,0,0
5510.91,card,insufficient_funds,1,0.5,3,11,14,0,True,1,1
5158.89,upi,authentication_failed,1,2.5,1,11,6,0,False,1,1
2704.89,card,authentication_failed,1,2.4,18,14,4,0,False,0,1
1207.59,upi,bank_outage,1,1.3,6,9,9,0,True,0,1
9352.66,upi,insufficient_funds,1,1.2,13,10,8,1,False,0,1
4011.9,upi,bank_outage,2,2.4,24,14,10,2,True,0,1
11928.23,netbanking,authentication_failed,5,4.5,13,12,9,1,True,0,0
2335.39,card,network_timeout,2,0.0,23,16,3,0,False,0,0
1346.06,upi,card_expired,1,1.8,19,17,6,1,False,0,0
9867.58,card,network_timeout,1,0.2,13,14,11,2,True,0,1
2776.38,subscription_mandate,insufficient_funds,1,1.1,21,18,10,1,True,1,1
6037.34,card,network_timeout,2,7.2,20,11,8,0,False,0,1
1512.09,subscription_mandate,network_timeout,1,2.3,16,12,10,0,True,1,1
4233.62,card,insufficient_funds,1,1.1,16,9,4,0,False,1,1
1668.4,card,network_timeout,1,0.2,18,16,4,0,False,0,1
2396.69,card,authentication_failed,1,0.9,19,20,6,0,True,0,1
7769.38,card,network_timeout,1,5.8,31,22,2,2,False,0,1
3006.24,upi,insufficient_funds,2,1.1,26,13,22,1,True,0,1
1374.96,upi,bank_outage,1,2.0,13,15,13,1,True,0,1
4386.53,netbanking,insufficient_funds,3,4.2,27,15,1,1,False,0,0
9953.97,card,card_expired,1,0.9,20,10,12,1,True,0,1
4195.9,upi,insufficient_funds,1,7.4,31,17,1,1,False,0,1
8859.76,card,authentication_failed,2,5.3,2,13,6,1,False,0,0
3367.89,upi,network_timeout,1,1.3,15,17,0,1,False,0,1
2178.68,upi,insufficient_funds,2,5.0,31,12,2,0,False,0,1
3025.22,card,network_timeout,1,1.6,5,1,15,0,False,0,1
5222.86,upi,card_expired,1,0.7,13,12,3,1,False,0,1
